customer_id,registration_date,age,gender,location,customer_segment,churned
CUST04557,2024-12-28 16:57:18.001739,20,M,East,Standard,0
CUST04558,2025-03-03 16:57:18.001743,69,M,North,Standard,1
CUST04559,2024-11-26 16:57:18.001748,28,M,East,Premium,0
CUST04560,2024-04-24 16:57:18.001752,21,F,West,Standard,0
CUST04561,2023-07-05 16:57:18.001757,52,F,North,Standard,0
CUST04562,2023-07-24 16:57:18.001761,58,F,East,Standard,0
CUST04563,2024-03-14 16:57:18.001764,24,M,East,Premium,0
CUST04564,2024-04-11 16:57:18.001768,41,M,West,Premium,0
CUST04565,2023-06-18 16:57:18.001772,48,M,East,Basic,0
CUST04566,2025-03-07 16:57:18.001776,29,M,East,Basic,0
CUST04567,2025-03-31 16:57:18.001779,69,F,West,Standard,0
CUST04568,2023-11-12 16:57:18.001783,36,F,South,Premium,0
CUST04569,2023-12-31 16:57:18.001787,33,M,West,Basic,0
CUST04570,2025-02-22 16:57:18.001791,68,M,North,Premium,0
CUST04571,2025-02-14 16:57:18.001795,23,M,North,Basic,0
CUST04572,2024-01-29 16:57:18.001798,50,M,South,Basic,0
CUST04573,2024-05-22 16:57:18.001804,62,F,North,Basic,0
CUST04574,2025-02-25 16:57:18.001808,47,M,West,Standard,0
CUST04575,2023-06-01 16:57:18.001812,20,M,South,Standard,0
CUST04576,2025-01-25 16:57:18.001816,55,F,East,Premium,1
CUST04577,2023-09-07 16:57:18.001820,38,M,West,Premium,0
CUST04578,2024-11-16 16:57:18.001824,29,M,West,Standard,0
CUST04579,2024-08-24 16:57:18.001827,33,M,West,Premium,0
CUST04580,2024-11-25 16:57:18.001831,19,F,East,Premium,0
CUST04581,2024-12-15 16:57:18.001835,25,F,South,Standard,0
CUST04582,2023-06-16 16:57:18.001838,38,F,West,Premium,0
CUST04583,2024-10-24 16:57:18.001842,65,M,South,Premium,0
CUST04584,2024-07-19 16:57:18.001846,36,F,West,Premium,0
CUST04585,2024-07-03 16:57:18.001850,50,F,East,Premium,0
CUST04586,2024-08-07 16:57:18.001854,47,M,South,Premium,0
CUST04587,2024-04-23 16:57:18.001860,57,F,East,Premium,1
CUST04588,2023-08-24 16:57:18.001867,67,F,South,Basic,0
CUST04589,2024-02-08 16:57:18.001873,49,F,South,Standard,0
CUST04590,2024-02-29 16:57:18.001880,58,M,South,Basic,0
CUST04591,2024-06-21 16:57:18.001887,44,M,East,Premium,0
CUST04592,2024-02-03 16:57:18.001892,49,F,East,Premium,1
CUST04593,2024-11-29 16:57:18.001899,40,M,North,Standard,0
CUST04594,2025-02-18 16:57:18.001904,43,F,North,Premium,0
CUST04595,2023-08-31 16:57:18.001910,26,M,East,Basic,1
CUST04596,2024-12-01 16:57:18.001920,27,F,North,Premium,0
CUST04597,2024-06-15 16:57:18.001928,67,F,South,Premium,0
CUST04598,2024-12-07 16:57:18.001934,55,F,East,Basic,0
CUST04599,2023-05-25 16:57:18.001940,55,F,South,Standard,0
CUST04600,2024-09-03 16:57:18.001947,47,M,West,Premium,0
CUST04601,2023-08-13 16:57:18.001953,64,F,South,Premium,0
CUST04602,2024-02-25 16:57:18.001959,42,M,East,Basic,0
CUST04603,2024-08-19 16:57:18.001963,57,M,East,Premium,0
CUST04604,2024-10-24 16:57:18.001966,31,M,South,Basic,0
CUST04605,2023-11-07 16:57:18.001970,66,M,North,Standard,0
CUST04606,2023-10-02 16:57:18.001974,52,M,South,Premium,1
CUST04607,2023-07-24 16:57:18.001978,23,M,South,Premium,0
CUST04608,2024-11-15 16:57:18.001984,68,M,East,Basic,0
CUST04609,2024-07-12 16:57:18.001990,50,M,East,Basic,0
CUST04610,2024-12-05 16:57:18.001996,45,F,West,Standard,0
CUST04611,2024-07-10 16:57:18.002003,18,M,North,Basic,0
CUST04612,2024-06-11 16:57:18.002012,34,M,West,Standard,0
CUST04613,2024-07-03 16:57:18.002023,66,M,North,Premium,0
CUST04614,2024-04-09 16:57:18.002030,29,F,West,Basic,0
CUST04615,2023-11-21 16:57:18.002037,48,M,East,Basic,1
CUST04616,2024-06-10 16:57:18.002043,67,F,West,Standard,0
CUST04617,2024-03-29 16:57:18.002049,65,F,North,Basic,0
CUST04618,2024-02-21 16:57:18.002055,64,M,South,Standard,0
CUST04619,2023-07-07 16:57:18.002062,29,M,South,Basic,0
CUST04620,2024-02-20 16:57:18.002068,69,M,South,Premium,0
CUST04621,2024-10-26 16:57:18.002073,29,M,East,Basic,0
CUST04622,2025-03-07 16:57:18.002077,20,F,South,Basic,0
CUST04623,2024-08-25 16:57:18.002084,52,M,North,Standard,0
CUST04624,2023-12-31 16:57:18.002087,50,M,North,Standard,0
CUST04625,2023-08-21 16:57:18.002092,46,M,West,Basic,0
CUST04626,2023-08-26 16:57:18.002097,56,F,North,Basic,0
CUST04627,2024-11-28 16:57:18.002103,50,M,North,Basic,1
CUST04628,2023-10-27 16:57:18.002110,19,M,South,Standard,0
CUST04629,2024-03-05 16:57:18.002118,44,M,South,Basic,0
CUST04630,2025-05-09 16:57:18.002124,21,M,East,Premium,0
CUST04631,2024-11-27 16:57:18.002134,52,F,South,Basic,0
CUST04632,2024-04-01 16:57:18.002145,30,M,North,Standard,0
CUST04633,2023-08-04 16:57:18.002151,20,F,South,Standard,0
CUST04634,2024-09-03 16:57:18.002157,51,M,North,Standard,0
CUST04635,2023-10-23 16:57:18.002163,62,M,West,Basic,0
CUST04636,2024-11-17 16:57:18.002170,60,M,North,Standard,0
CUST04637,2024-03-30 16:57:18.002174,52,F,South,Standard,0
CUST04638,2024-02-20 16:57:18.002178,33,M,South,Basic,0
CUST04639,2024-10-12 16:57:18.002182,50,F,South,Premium,0
CUST04640,2024-01-02 16:57:18.002187,44,M,East,Basic,0
CUST04641,2025-01-15 16:57:18.002191,58,F,South,Standard,0
CUST04642,2024-02-01 16:57:18.002195,24,M,West,Basic,1
CUST04643,2024-07-03 16:57:18.002198,67,M,North,Premium,0
CUST04644,2024-10-29 16:57:18.002202,27,M,South,Premium,0
CUST04645,2023-08-27 16:57:18.002206,27,M,South,Standard,0
CUST04646,2024-11-01 16:57:18.002214,47,M,West,Standard,0
CUST04647,2023-05-17 16:57:18.002218,66,M,West,Standard,0
CUST04648,2023-12-24 16:57:18.002222,42,M,North,Standard,1
CUST04649,2023-08-06 16:57:18.002226,64,F,South,Premium,0
CUST04650,2023-07-31 16:57:18.002230,52,M,East,Premium,0
CUST04651,2025-02-24 16:57:18.002236,57,M,West,Basic,0
CUST04652,2024-02-11 16:57:18.002239,44,M,West,Basic,0
CUST04653,2023-05-31 16:57:18.002243,25,F,West,Basic,0
CUST04654,2023-11-12 16:57:18.002249,59,M,East,Standard,0
CUST04655,2023-07-05 16:57:18.002257,49,M,North,Basic,1
CUST04656,2024-12-08 16:57:18.002264,62,F,West,Standard,0
CUST04657,2023-05-30 16:57:18.002270,70,F,West,Premium,0
CUST04658,2023-08-24 16:57:18.002277,40,M,South,Standard,0
CUST04659,2024-02-08 16:57:18.002287,31,F,South,Standard,1
CUST04660,2024-06-12 16:57:18.002294,32,F,West,Basic,0
CUST04661,2023-07-30 16:57:18.002301,18,F,East,Premium,0
CUST04662,2023-09-26 16:57:18.002307,56,M,West,Standard,0
CUST04663,2023-08-08 16:57:18.002313,48,M,West,Standard,0
CUST04664,2023-09-15 16:57:18.002319,37,M,West,Basic,0
CUST04665,2023-08-17 16:57:18.002373,43,F,North,Basic,0
CUST04666,2025-05-08 16:57:18.002382,53,F,East,Basic,0
CUST04667,2023-06-15 16:57:18.002389,49,F,East,Basic,1
CUST04668,2023-08-18 16:57:18.002393,54,F,West,Standard,0
CUST04669,2025-02-23 16:57:18.002397,50,M,East,Premium,1
CUST04670,2024-03-17 16:57:18.002401,47,M,East,Standard,0
CUST04671,2023-11-27 16:57:18.002407,58,F,South,Standard,0
CUST04672,2023-09-24 16:57:18.002411,52,M,West,Standard,0
CUST04673,2023-09-21 16:57:18.002415,52,M,East,Standard,0
CUST04674,2024-06-22 16:57:18.002419,18,M,West,Premium,0
CUST04675,2024-06-11 16:57:18.002423,28,M,North,Premium,0
CUST04676,2024-03-29 16:57:18.002427,26,F,North,Standard,1
CUST04677,2024-03-28 16:57:18.002430,36,M,North,Basic,0
CUST04678,2024-11-09 16:57:18.002434,35,F,East,Basic,0
CUST04679,2025-01-25 16:57:18.002438,67,M,North,Basic,0
CUST04680,2023-11-06 16:57:18.002442,54,M,North,Standard,1
CUST04681,2024-01-03 16:57:18.002445,37,M,West,Standard,0
CUST04682,2025-01-23 16:57:18.002450,53,F,West,Premium,0
CUST04683,2025-04-27 16:57:18.002454,27,F,East,Premium,0
CUST04684,2025-03-24 16:57:18.002457,18,M,North,Basic,0
CUST04685,2024-05-23 16:57:18.002461,64,F,West,Premium,0
CUST04686,2023-09-13 16:57:18.002465,67,F,South,Premium,0
CUST04687,2024-05-10 16:57:18.002470,42,F,North,Basic,0
CUST04688,2024-08-17 16:57:18.002474,67,M,West,Basic,0
CUST04689,2023-07-01 16:57:18.002478,36,F,West,Basic,0
CUST04690,2025-03-19 16:57:18.002483,50,F,North,Basic,0
CUST04691,2025-01-10 16:57:18.002487,51,F,South,Standard,0
CUST04692,2023-07-23 16:57:18.002490,69,M,North,Premium,0
CUST04693,2023-08-04 16:57:18.002494,66,M,West,Standard,0
CUST04694,2023-06-07 16:57:18.002498,25,M,South,Standard,0
CUST04695,2024-07-13 16:57:18.002501,37,F,South,Basic,0
CUST04696,2023-09-10 16:57:18.002505,20,F,West,Standard,0
CUST04697,2023-06-30 16:57:18.002509,39,F,West,Standard,0
CUST04698,2024-11-24 16:57:18.002513,37,M,West,Premium,0
CUST04699,2025-01-02 16:57:18.002517,25,F,East,Basic,0
CUST04700,2023-09-08 16:57:18.002520,45,F,South,Standard,0
CUST04701,2024-03-02 16:57:18.002524,67,M,South,Premium,0
CUST04702,2025-01-04 16:57:18.002528,56,M,East,Premium,0
CUST04703,2024-10-03 16:57:18.002531,58,F,West,Premium,0
CUST04704,2024-08-20 16:57:18.002535,49,F,West,Standard,0
CUST04705,2024-07-05 16:57:18.002540,52,F,East,Standard,0
CUST04706,2023-09-08 16:57:18.002562,32,F,East,Premium,0
CUST04707,2025-02-02 16:57:18.002568,70,M,South,Standard,0
CUST04708,2025-05-05 16:57:18.002579,49,M,South,Standard,0
CUST04709,2024-06-04 16:57:18.002586,64,F,South,Premium,0
CUST04710,2024-11-22 16:57:18.002595,62,M,North,Basic,0
CUST04711,2024-08-29 16:57:18.002601,43,M,South,Premium,0
CUST04712,2025-03-03 16:57:18.002606,63,F,South,Basic,0
CUST04713,2024-12-16 16:57:18.002613,58,F,West,Premium,0
CUST04714,2024-03-02 16:57:18.002621,67,F,South,Basic,0
CUST04715,2024-05-22 16:57:18.002627,53,F,East,Basic,0
CUST04716,2024-06-13 16:57:18.002633,28,M,East,Premium,0
CUST04717,2023-06-14 16:57:18.002640,40,M,East,Premium,0
CUST04718,2024-03-22 16:57:18.002646,25,F,West,Standard,0
CUST04719,2023-08-21 16:57:18.002658,23,F,North,Premium,0
CUST04720,2024-06-01 16:57:18.002666,21,M,East,Standard,0
CUST04721,2023-09-06 16:57:18.002674,23,F,West,Standard,0
CUST04722,2024-07-01 16:57:18.002680,35,F,South,Standard,0
CUST04723,2023-07-28 16:57:18.002686,31,F,South,Standard,0
CUST04724,2024-02-18 16:57:18.002692,51,F,North,Standard,0
CUST04725,2025-01-10 16:57:18.002699,40,F,West,Premium,0
CUST04726,2024-08-18 16:57:18.002705,36,M,North,Standard,0
CUST04727,2024-09-17 16:57:18.002710,49,M,South,Premium,0
CUST04728,2025-01-04 16:57:18.002716,51,M,West,Premium,0
CUST04729,2025-03-02 16:57:18.002726,62,M,South,Basic,0
CUST04730,2023-11-25 16:57:18.002732,56,M,West,Premium,0
CUST04731,2023-12-03 16:57:18.002742,48,M,North,Standard,1
CUST04732,2024-11-14 16:57:18.002750,48,F,South,Premium,0
CUST04733,2024-07-23 16:57:18.002757,70,F,South,Standard,0
CUST04734,2023-06-11 16:57:18.002763,22,F,South,Premium,0
CUST04735,2024-02-11 16:57:18.002769,62,F,West,Standard,0
CUST04736,2023-07-05 16:57:18.002776,31,F,South,Standard,0
CUST04737,2023-12-04 16:57:18.002780,21,M,North,Standard,0
CUST04738,2024-03-02 16:57:18.002784,61,F,South,Standard,0
CUST04739,2024-07-30 16:57:18.002788,42,F,North,Basic,0
CUST04740,2024-01-07 16:57:18.002791,46,F,South,Basic,0
CUST04741,2024-03-30 16:57:18.002795,55,M,East,Premium,0
CUST04742,2024-10-09 16:57:18.002799,70,F,South,Basic,0
CUST04743,2023-08-31 16:57:18.002802,54,F,West,Basic,0
CUST04744,2024-02-26 16:57:18.002806,34,F,North,Basic,0
CUST04745,2023-09-18 16:57:18.002810,54,M,North,Premium,0
CUST04746,2025-03-23 16:57:18.002813,52,F,West,Premium,0
CUST04747,2023-09-28 16:57:18.002817,19,M,East,Premium,0
CUST04748,2025-02-03 16:57:18.002821,63,M,West,Basic,0
CUST04749,2023-11-24 16:57:18.002827,36,F,South,Basic,0
CUST04750,2024-07-14 16:57:18.002832,42,F,East,Basic,0
CUST04751,2023-06-25 16:57:18.002840,57,F,East,Standard,0
CUST04752,2024-11-18 16:57:18.002847,53,F,West,Standard,0
CUST04753,2023-07-31 16:57:18.002853,63,F,South,Basic,0
CUST04754,2025-01-18 16:57:18.002860,55,M,South,Premium,0
CUST04755,2025-02-27 16:57:18.002869,46,F,North,Premium,0
CUST04756,2024-07-09 16:57:18.002878,51,M,West,Premium,0
CUST04757,2024-01-24 16:57:18.002885,18,F,East,Standard,0
CUST04758,2024-06-09 16:57:18.002892,69,M,East,Premium,0
CUST04759,2024-03-02 16:57:18.002898,49,M,West,Basic,0
CUST04760,2025-01-24 16:57:18.002905,23,M,South,Basic,1
CUST04761,2025-04-11 16:57:18.002911,31,F,West,Basic,0
CUST04762,2025-01-15 16:57:18.002917,67,M,South,Basic,0
CUST04763,2023-12-25 16:57:18.002924,52,M,East,Standard,0
CUST04764,2023-09-29 16:57:18.002930,18,M,South,Premium,0
CUST04765,2024-02-11 16:57:18.002939,47,M,East,Standard,0
CUST04766,2024-12-11 16:57:18.002948,53,F,West,Basic,1
CUST04767,2024-10-11 16:57:18.002954,32,F,North,Basic,0
CUST04768,2023-07-09 16:57:18.002962,38,M,West,Basic,0
CUST04769,2025-04-29 16:57:18.002968,67,F,South,Premium,0
CUST04770,2023-06-22 16:57:18.002975,43,M,North,Premium,1
CUST04771,2023-09-30 16:57:18.002981,33,M,North,Premium,0
CUST04772,2023-11-13 16:57:18.002987,26,F,East,Premium,0
CUST04773,2023-07-20 16:57:18.002994,38,F,North,Premium,0
CUST04774,2024-03-01 16:57:18.003000,20,M,East,Basic,0
CUST04775,2025-01-28 16:57:18.003007,50,M,North,Standard,0
CUST04776,2024-06-10 16:57:18.003014,21,M,East,Premium,1
CUST04777,2024-01-25 16:57:18.003020,31,F,North,Standard,0
CUST04778,2023-05-29 16:57:18.003027,68,F,South,Standard,0
CUST04779,2024-03-26 16:57:18.003034,26,F,North,Premium,0
CUST04780,2023-06-05 16:57:18.003041,40,F,South,Premium,0
CUST04781,2024-05-15 16:57:18.003048,33,M,North,Basic,1
CUST04782,2024-06-04 16:57:18.003057,52,F,West,Premium,0
CUST04783,2024-05-01 16:57:18.003064,58,F,West,Basic,0
CUST04784,2024-09-01 16:57:18.003070,23,F,West,Standard,0
CUST04785,2024-09-08 16:57:18.003077,55,F,South,Standard,0
CUST04786,2024-05-21 16:57:18.003083,68,M,North,Standard,0
CUST04787,2024-07-18 16:57:18.003090,33,F,North,Basic,0
CUST04788,2024-12-25 16:57:18.003099,50,M,West,Standard,0
CUST04789,2024-11-06 16:57:18.003105,47,M,South,Basic,0
CUST04790,2023-09-11 16:57:18.003112,44,F,West,Premium,0
CUST04791,2024-05-25 16:57:18.003119,33,F,South,Basic,0
CUST04792,2025-02-16 16:57:18.003125,42,F,East,Premium,0
CUST04793,2023-05-21 16:57:18.003132,61,F,North,Premium,1
CUST04794,2025-01-24 16:57:18.003138,57,F,East,Basic,1
CUST04795,2024-10-14 16:57:18.003145,39,F,West,Standard,1
CUST04796,2025-03-29 16:57:18.003152,41,M,North,Premium,0
CUST04797,2023-06-26 16:57:18.003159,53,M,South,Standard,0
CUST04798,2024-10-04 16:57:18.003166,18,F,South,Standard,1
CUST04799,2024-03-08 16:57:18.003173,31,F,South,Basic,0
CUST04800,2025-01-27 16:57:18.003183,34,F,East,Standard,1
CUST04801,2025-01-13 16:57:18.003189,51,M,East,Premium,0
CUST04802,2025-04-19 16:57:18.003196,54,F,North,Standard,0
CUST04803,2023-12-21 16:57:18.003203,43,F,North,Basic,0
CUST04804,2024-11-15 16:57:18.003211,29,F,West,Standard,0
CUST04805,2024-06-18 16:57:18.003217,66,F,North,Basic,0
CUST04806,2024-09-11 16:57:18.003224,67,F,West,Premium,0
CUST04807,2023-12-26 16:57:18.003232,25,F,East,Premium,0
CUST04808,2025-04-20 16:57:18.003239,59,F,North,Premium,0
CUST04809,2024-04-14 16:57:18.003245,70,F,North,Premium,0
CUST04810,2024-07-03 16:57:18.003252,31,M,West,Premium,1
CUST04811,2023-10-28 16:57:18.003257,48,F,East,Basic,0
CUST04812,2024-09-26 16:57:18.003261,64,M,South,Standard,0
CUST04813,2024-07-25 16:57:18.003264,66,F,West,Premium,0
CUST04814,2024-08-27 16:57:18.003270,24,M,North,Basic,0
CUST04815,2025-04-29 16:57:18.003273,57,M,East,Premium,0
CUST04816,2023-12-04 16:57:18.003277,70,F,North,Premium,0
CUST04817,2023-10-31 16:57:18.003281,26,F,South,Standard,0
CUST04818,2024-08-14 16:57:18.003285,68,M,North,Standard,0
CUST04819,2025-03-03 16:57:18.003288,59,M,South,Premium,0
CUST04820,2023-08-25 16:57:18.003292,20,F,West,Standard,0
CUST04821,2024-12-25 16:57:18.003296,18,F,East,Premium,0
CUST04822,2025-04-21 16:57:18.003300,21,F,East,Premium,0
CUST04823,2023-10-11 16:57:18.003304,31,M,East,Standard,0
CUST04824,2024-09-08 16:57:18.003307,53,M,North,Basic,0
CUST04825,2024-01-03 16:57:18.003311,63,F,North,Basic,0
CUST04826,2024-12-15 16:57:18.003315,27,F,West,Premium,0
CUST04827,2023-09-18 16:57:18.003321,64,F,South,Basic,0
CUST04828,2024-04-07 16:57:18.003327,34,F,South,Premium,0
CUST04829,2024-11-11 16:57:18.003334,41,M,West,Standard,0
CUST04830,2024-12-15 16:57:18.003340,29,F,North,Standard,0
CUST04831,2023-06-01 16:57:18.003351,59,M,South,Standard,0
CUST04832,2025-01-29 16:57:18.003358,24,M,North,Premium,0
CUST04833,2024-07-03 16:57:18.003365,42,F,North,Basic,0
CUST04834,2024-04-16 16:57:18.003371,31,M,West,Premium,0
CUST04835,2024-12-10 16:57:18.003377,52,F,West,Basic,0
CUST04836,2023-07-13 16:57:18.003384,28,M,South,Premium,0
CUST04837,2025-04-09 16:57:18.003390,56,F,South,Standard,0
CUST04838,2024-03-13 16:57:18.003396,64,M,North,Basic,0
CUST04839,2024-05-07 16:57:18.003402,30,F,North,Premium,0
CUST04840,2024-05-29 16:57:18.003409,47,F,East,Premium,0
CUST04841,2025-03-11 16:57:18.003415,24,F,South,Premium,0
CUST04842,2024-06-04 16:57:18.003421,69,M,North,Standard,1
CUST04843,2024-10-02 16:57:18.003428,57,F,North,Premium,0
CUST04844,2025-04-06 16:57:18.003431,59,F,South,Premium,0
CUST04845,2025-02-05 16:57:18.003435,24,M,West,Basic,0
CUST04846,2025-03-30 16:57:18.003444,65,F,North,Basic,0
CUST04847,2024-04-07 16:57:18.003448,49,M,South,Premium,1
CUST04848,2025-04-16 16:57:18.003451,69,F,East,Basic,0
CUST04849,2024-07-29 16:57:18.003455,65,F,North,Standard,0
CUST04850,2025-01-18 16:57:18.003459,54,M,North,Standard,0
CUST04851,2025-05-05 16:57:18.003463,47,F,East,Premium,0
CUST04852,2024-03-21 16:57:18.003467,21,M,South,Standard,0
CUST04853,2024-07-15 16:57:18.003471,68,M,South,Standard,0
CUST04854,2024-12-15 16:57:18.003475,23,F,North,Premium,0
CUST04855,2024-05-26 16:57:18.003479,29,M,East,Premium,1
CUST04856,2024-12-17 16:57:18.003482,64,M,East,Standard,0
CUST04857,2024-02-10 16:57:18.003486,69,F,South,Standard,0
CUST04858,2023-08-19 16:57:18.003490,19,M,South,Standard,0
CUST04859,2023-07-25 16:57:18.003494,58,F,East,Premium,0
CUST04860,2024-09-23 16:57:18.003498,26,F,West,Premium,0
CUST04861,2023-07-14 16:57:18.003502,47,F,North,Basic,0
CUST04862,2024-12-25 16:57:18.003506,35,F,East,Basic,0
CUST04863,2023-11-05 16:57:18.003509,40,M,West,Premium,0
CUST04864,2024-12-28 16:57:18.003513,24,M,North,Standard,0
CUST04865,2023-11-09 16:57:18.003520,55,M,South,Standard,1
CUST04866,2023-11-05 16:57:18.003529,43,F,West,Standard,0
CUST04867,2024-01-07 16:57:18.003535,53,F,West,Premium,0
CUST04868,2024-10-04 16:57:18.003542,47,F,North,Premium,1
CUST04869,2023-12-16 16:57:18.003548,51,F,East,Standard,1
CUST04870,2024-08-19 16:57:18.003554,19,M,West,Basic,0
CUST04871,2023-10-19 16:57:18.003561,23,M,North,Standard,0
CUST04872,2024-07-17 16:57:18.003567,57,M,North,Standard,0
CUST04873,2024-07-08 16:57:18.003573,20,M,West,Basic,0
CUST04874,2023-11-17 16:57:18.003580,70,M,West,Basic,0
CUST04875,2023-08-10 16:57:18.003587,26,M,East,Premium,0
CUST04876,2024-07-30 16:57:18.003591,52,F,West,Standard,0
CUST04877,2024-02-07 16:57:18.003596,20,M,North,Premium,0
CUST04878,2023-10-02 16:57:18.003602,51,F,East,Standard,0
CUST04879,2024-02-24 16:57:18.003606,29,M,North,Premium,0
CUST04880,2025-03-05 16:57:18.003610,28,M,West,Basic,0
CUST04881,2024-12-11 16:57:18.003614,18,F,East,Premium,0
CUST04882,2024-10-10 16:57:18.003618,66,M,North,Premium,0
CUST04883,2025-04-20 16:57:18.003622,19,F,South,Standard,0
CUST04884,2024-03-25 16:57:18.003628,47,M,North,Basic,1
CUST04885,2025-05-07 16:57:18.003633,18,M,North,Standard,0
CUST04886,2025-01-10 16:57:18.003637,43,M,North,Basic,0
CUST04887,2025-02-06 16:57:18.003641,42,M,South,Premium,0
CUST04888,2023-06-10 16:57:18.003645,49,M,West,Basic,0
CUST04889,2023-09-24 16:57:18.003649,61,F,North,Standard,0
CUST04890,2025-05-02 16:57:18.003654,52,F,East,Basic,0
CUST04891,2025-02-16 16:57:18.003657,53,F,West,Standard,0
CUST04892,2024-04-09 16:57:18.003662,33,M,North,Premium,0
CUST04893,2023-09-08 16:57:18.003667,70,F,South,Premium,0
CUST04894,2024-02-22 16:57:18.003673,25,M,South,Standard,0
CUST04895,2025-02-16 16:57:18.003680,24,M,East,Premium,0
CUST04896,2023-07-03 16:57:18.003686,56,F,East,Standard,0
CUST04897,2023-12-15 16:57:18.003693,27,F,South,Premium,0
CUST04898,2024-10-30 16:57:18.003699,58,F,North,Premium,0
CUST04899,2024-05-05 16:57:18.003705,31,F,South,Standard,0
CUST04900,2024-03-15 16:57:18.003712,44,M,West,Standard,0
CUST04901,2024-04-22 16:57:18.003718,54,F,East,Basic,0
CUST04902,2023-05-22 16:57:18.003724,35,F,West,Standard,0
CUST04903,2024-12-11 16:57:18.003730,63,M,North,Premium,0
CUST04904,2023-10-26 16:57:18.003734,26,F,North,Premium,0
CUST04905,2023-05-19 16:57:18.003740,67,M,South,Premium,0
CUST04906,2023-07-13 16:57:18.003744,32,F,East,Premium,0
CUST04907,2024-12-10 16:57:18.003748,43,M,North,Basic,0
CUST04908,2024-05-22 16:57:18.003751,50,M,West,Standard,0
CUST04909,2023-06-06 16:57:18.003755,38,M,West,Premium,0
CUST04910,2024-05-09 16:57:18.003760,58,M,West,Standard,0
CUST04911,2024-11-29 16:57:18.003764,32,F,West,Premium,0
CUST04912,2025-05-03 16:57:18.003767,36,M,South,Basic,0
CUST04913,2025-02-04 16:57:18.003798,67,M,East,Premium,0
CUST04914,2023-10-27 16:57:18.003804,25,F,North,Basic,0
CUST04915,2024-11-12 16:57:18.003810,68,F,East,Basic,0
CUST04916,2025-04-23 16:57:18.003816,36,F,North,Premium,0
CUST04917,2025-03-10 16:57:18.003826,47,M,South,Premium,0
CUST04918,2024-08-14 16:57:18.003833,45,F,North,Premium,0
CUST04919,2025-02-13 16:57:18.003840,26,M,South,Standard,0
CUST04920,2025-02-12 16:57:18.003846,19,M,South,Premium,0
CUST04921,2025-01-01 16:57:18.003851,54,F,North,Standard,0
CUST04922,2025-02-09 16:57:18.003856,26,M,East,Basic,0
CUST04923,2024-04-23 16:57:18.003861,18,F,West,Standard,0
CUST04924,2024-06-13 16:57:18.003871,32,F,East,Standard,0
CUST04925,2025-03-25 16:57:18.003877,37,M,South,Standard,0
CUST04926,2024-03-08 16:57:18.003884,32,F,West,Premium,0
CUST04927,2025-01-22 16:57:18.003890,57,M,East,Premium,0
CUST04928,2025-05-04 16:57:18.003896,41,F,South,Basic,0
CUST04929,2024-06-29 16:57:18.003901,49,M,East,Premium,0
CUST04930,2024-05-18 16:57:18.003905,53,F,North,Standard,0
CUST04931,2024-03-18 16:57:18.003908,52,M,South,Standard,0
CUST04932,2025-01-28 16:57:18.003912,65,M,West,Basic,0
CUST04933,2024-11-05 16:57:18.003915,43,F,North,Basic,0
CUST04934,2024-04-05 16:57:18.003919,44,F,East,Basic,0
CUST04935,2024-03-28 16:57:18.003923,27,M,East,Premium,0
CUST04936,2023-08-14 16:57:18.003926,46,F,West,Basic,0
CUST04937,2024-08-08 16:57:18.003930,68,F,West,Standard,1
CUST04938,2025-02-18 16:57:18.003934,60,M,North,Basic,0
CUST04939,2024-10-11 16:57:18.003938,41,M,North,Standard,0
CUST04940,2025-01-20 16:57:18.003941,69,F,West,Standard,0
CUST04941,2024-12-13 16:57:18.003945,26,M,East,Standard,0
CUST04942,2024-10-09 16:57:18.003951,37,M,East,Basic,0
CUST04943,2024-03-08 16:57:18.003954,65,F,South,Premium,0
CUST04944,2024-12-08 16:57:18.003959,23,F,West,Standard,0
CUST04945,2023-08-31 16:57:18.003963,65,F,South,Standard,0
CUST04946,2024-08-22 16:57:18.003967,54,M,North,Standard,0
CUST04947,2023-07-06 16:57:18.003970,62,F,East,Basic,1
CUST04948,2025-02-10 16:57:18.003974,67,M,North,Basic,1
CUST04949,2023-05-15 16:57:18.003977,57,F,South,Basic,0
CUST04950,2023-10-26 16:57:18.003981,23,M,West,Premium,0
CUST04951,2025-05-09 16:57:18.003985,60,F,South,Standard,0
CUST04952,2024-09-23 16:57:18.003988,39,F,South,Basic,0
CUST04953,2025-03-06 16:57:18.004001,51,F,West,Basic,0
CUST04954,2025-04-18 16:57:18.004005,43,F,East,Premium,0
CUST04955,2024-05-21 16:57:18.004010,24,M,North,Premium,0
CUST04956,2025-02-07 16:57:18.004014,28,F,East,Premium,0
CUST04957,2023-07-09 16:57:18.004020,65,F,North,Basic,0
CUST04958,2024-11-02 16:57:18.004026,33,M,North,Basic,0
CUST04959,2024-03-26 16:57:18.004032,21,F,West,Premium,0
CUST04960,2024-09-08 16:57:18.004038,49,M,North,Basic,0
CUST04961,2023-07-24 16:57:18.004044,50,F,North,Premium,0
CUST04962,2024-10-16 16:57:18.004050,28,M,South,Premium,0
CUST04963,2023-09-11 16:57:18.004059,46,M,North,Premium,0
CUST04964,2024-08-02 16:57:18.004065,20,M,South,Standard,1
CUST04965,2024-01-11 16:57:18.004072,70,M,South,Premium,0
CUST04966,2023-06-05 16:57:18.004078,49,M,West,Basic,0
CUST04967,2023-10-21 16:57:18.004084,44,M,North,Basic,1
